SampleID	location	pedigree	rep_number	plot_number	Batch	Month	day	year	Temperature [C]	Dew Point [C]	Relative Humidity [%]	Solar Radiation [W/m2]	Rainfall [mm]	Wind Speed [m/s]	Wind Direction [degrees]	Wind Gust [m/s]	Soil Temperature [C]	Soil Moisture [%VWC]	Grower	Date Recieved	Date Reported	E Depth	1:1 Soil pH	WDRF Buffer pH	1:1 S Salts mmho/cm	Texture No	Organic Matter LOI %	Nitrate-N ppm N	lbs N/A	Potassium ppm K	Sulfate-S ppm S	Calcium ppm Ca	Magnesium ppm Mg	Sodium ppm Na	CEC/Sum of Cations me/100g	%H Sat	%K Sat	%Ca Sat	%Mg Sat	%Na Sat	Mehlich P-III ppm P	% Sand	% Silt	% Clay	Texture
NCH1-2-989	NCH1	CG119/CG108	2	989	3165	7	2	2019	23.727733257012	17.8116428162564	73.131363115693	NA	0.003041738136078	2.30799313893654	146.134405514072	8.47308943089431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NEH1-1-123	NEH1	PHW52/PHN82	1	123	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-125	NEH1	LH74/PHN82	1	125	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-135	NEH1	B37/MO17	1	135	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-145	NEH1	CG119/CG108	1	145	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-149	NEH1	B37/OH43	1	149	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-150	NEH1	PHW52/PHM49	1	150	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-16	NEH1	B14A/H95	1	16	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-184	NEH1	B37/H95	1	184	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-198	NEH1	B73/MO17	1	198	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-28	NEH1	2369/LH123HT	1	28	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-35	NEH1	F42/H95	1	35	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-53	NEH1	B14A/OH43	1	53	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-55	NEH1	B14A/MO17	1	55	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-72	NEH1	B73/PHM49	1	72	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-76	NEH1	PHG39/PHN82	1	76	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-79	NEH1	F42/MO17	1	79	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-85	NEH1	CG44/CGR01	1	85	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-1-89	NEH1	B73/PHN82	1	89	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-210	NEH1	B37/OH43	2	210	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-220	NEH1	CG44/CGR01	2	220	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-231	NEH1	B73/MO17	2	231	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-233	NEH1	CG119/CG108	2	233	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-248	NEH1	LH74/PHN82	2	248	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-254	NEH1	PHG39/PHN82	2	254	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-268	NEH1	PHW52/PHN82	2	268	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-279	NEH1	2369/LH123HT	2	279	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-288	NEH1	PHW52/PHM49	2	288	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-300	NEH1	F42/H95	2	300	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-314	NEH1	B37/MO17	2	314	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-325	NEH1	F42/MO17	2	325	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-346	NEH1	B73/PHN82	2	346	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-347	NEH1	B14A/H95	2	347	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-355	NEH1	F42/OH43	2	355	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-359	NEH1	B73/PHM49	2	359	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-365	NEH1	B14A/MO17	2	365	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-372	NEH1	B37/H95	2	372	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH1-2-381	NEH1	B14A/OH43	2	381	3166	7	17	2019	21.9565754633716	15.9369836716681	72.1313415710503	NA	0.074618438464932	3.79256947507719	174.530866948964	10.2245701357466	NA	NA	James Schnable	09/13/19	09/17/19	8	6.5	6.9	0.1	2	2.2	22.3	53	585	6.2	2285	358	9	16.9	6	9	67	18	0	24	46	24	30	Sandy Clay Loam
NEH2-1-105	NEH2	B14A/MO17	1	105	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-106	NEH2	2369/LH123HT	1	106	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-120	NEH2	B73/PHN82	1	120	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-136	NEH2	PHW52/PHM49	1	136	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-140-1	NEH2	F42/OH43	1	140	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-167-1	NEH2	F42/H95	1	167	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-16	NEH2	PHW52/PHN82	1	16	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-174-1	NEH2	CG119/CG108	1	174	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-183-1	NEH2	B73/PHM49	1	183	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-18	NEH2	B37/MO17	1	18	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-198-1	NEH2	B14A/H95	1	198	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-27	NEH2	B37/H95	1	27	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-2	NEH2	B14A/OH43	1	2	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-34	NEH2	NA	NA	NA	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-35	NEH2	F42/MO17	1	35	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-42	NEH2	CG44/CGR01	1	42	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-48	NEH2	B37/OH43	1	48	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-89	NEH2	LH74/PHN82	1	89	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-1-93	NEH2	PHG39/PHN82	1	93	3166	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-231	NEH2	B73/PHN82	2	231	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-243	NEH2	B73/MO17	2	243	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-251	NEH2	2369/LH123HT	2	251	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-258	NEH2	B37/OH43	2	258	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-261	NEH2	B14A/OH43	2	261	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-262	NEH2	CG44/CGR01	2	262	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-263	NEH2	F42/MO17	2	263	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-266	NEH2	F42/H95	2	266	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-281	NEH2	B37/MO17	2	281	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-290	NEH2	CG119/CG108	2	290	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-303	NEH2	PHW52/PHM49	2	303	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-320	NEH2	PHW52/PHN82	2	320	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-331	NEH2	PHG39/PHN82	2	331	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
NEH2-2-345	NEH2	LH74/PHN82	2	345	3167	7	17	2019	21.7963203463203	15.5780832130832	71.1313059163059	NA	0.093516020236088	3.94584879145587	172.799659960329	10.4735483870968	NA	13.265652173913	James Schnable	09/13/19	09/17/19	8	6.8	7.2	0.22	2	2.7	49.4	119	702	5.7	2506	332	16	17.2	0	10	73	16	0	40	45	27	28	Sandy Clay Loam
